ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
VTLE,11,54.55,3.54,171.0,3.51,0.29722353095895016,31.79 # -39.46 # 19.51 # -0.71 # 8.81 # -6.28 # -87.11 # 48.64 # 67.5 # 3.51 # -7.3,31.79 # 19.51 # 8.81 # 48.64 # 67.5 # 3.51,29.96,25.65,-39.46 # -0.71 # -6.28 # -87.11 # -7.3,-28.17,-7.3,98.0,6,5,67.5,-87.11,2014-01-14,30,70
NHC,9,55.56,2.96,395.0,5.04,1.2298772023485445,5.04 # -11.74 # 18.73 # 12.35 # -7.11 # 11.96 # 15.11 # -6.96 # -10.72,5.04 # 18.73 # 12.35 # 11.96 # 15.11,12.64,12.35,-11.74 # -7.11 # -6.96 # -10.72,-9.13,-8.91,317.0,5,4,18.73,-11.74,2007-03-06,30,70
OLPX,1,0.0,-88.51,683.0,-88.51,0.11486487419461235,-88.51,,,,-88.51,-88.51,-88.51,683.0,0,1,-88.51,-88.51,2022-01-20,30,70
OMI,15,66.67,3.87,198.0,8.47,0.5565150496788885,28.36 # -9.24 # 14.3 # -1.96 # 0.34 # 8.47 # 13.42 # 1.18 # -32.47 # 10.45 # -72.37 # 90.97 # 34.68 # -44.81 # 16.66,28.36 # 14.3 # 0.34 # 8.47 # 13.42 # 1.18 # 10.45 # 90.97 # 34.68 # 16.66,21.88,13.86,-9.24 # -1.96 # -32.47 # -72.37 # -44.81,-32.17,-32.47,249.0,10,5,90.97,-72.37,2006-06-29,30,70
HE,17,76.47,-0.15,192.0,3.93,0.6549970968093851,-3.52 # 14.71 # -22.74 # 17.68 # 10.48 # 0.64 # 7.19 # 1.36 # 14.83 # 3.93 # 5.69 # 2.32 # 7.77 # -14.91 # 10.52 # 0.61 # -59.06,14.71 # 17.68 # 10.48 # 0.64 # 7.19 # 1.36 # 14.83 # 3.93 # 5.69 # 2.32 # 7.77 # 10.52 # 0.61,7.52,7.19,-3.52 # -22.74 # -14.91 # -59.06,-25.06,-18.83,154.0,13,4,17.68,-59.06,2007-02-28,30,70
DAC,16,50.0,-2.02,189.0,0.9,0.2975865164356212,-72.53 # 21.94 # 18.07 # -2.48 # 17.98 # -19.81 # -21.32 # 29.97 # 4.28 # -28.07 # 21.02 # 37.14 # -5.17 # 9.18 # -18.39 # -24.18,21.94 # 18.07 # 17.98 # 29.97 # 4.28 # 21.02 # 37.14 # 9.18,19.95,19.54,-72.53 # -2.48 # -19.81 # -21.32 # -28.07 # -5.17 # -18.39 # -24.18,-23.99,-20.57,164.0,8,8,37.14,-72.53,2007-11-13,30,70
UVV,20,70.0,4.35,156.0,5.87,2.176206732257939,-10.91 # 5.98 # 0.95 # 0.35 # 7.08 # 16.31 # 11.55 # 9.29 # 20.66 # 6.76 # -7.22 # 9.41 # 5.76 # -6.69 # 13.75 # -3.78 # -8.83 # 3.45 # 17.0 # -3.85,5.98 # 0.95 # 0.35 # 7.08 # 16.31 # 11.55 # 9.29 # 20.66 # 6.76 # 9.41 # 5.76 # 13.75 # 3.45 # 17.0,9.16,8.19,-10.91 # -7.22 # -6.69 # -3.78 # -8.83 # -3.85,-6.88,-6.95,145.0,14,6,20.66,-10.91,2006-02-14,30,70
ALHC,3,33.33,-13.65,229.0,-0.21,0.5891821650638854,0.5 # -0.21 # -41.25,0.5,0.5,0.5,-0.21 # -41.25,-20.73,-20.73,210.0,1,2,0.5,-41.25,2021-07-19,30,70
JACK,18,72.22,8.04,168.0,9.08,3.5243146249814217,-15.81 # 33.13 # 19.15 # 21.86 # 12.82 # 15.04 # -2.09 # 11.45 # 4.1 # 1.55 # 6.02 # 16.33 # 6.71 # 13.86 # -6.87 # -6.78 # 25.75 # -11.58,33.13 # 19.15 # 21.86 # 12.82 # 15.04 # 11.45 # 4.1 # 1.55 # 6.02 # 16.33 # 6.71 # 13.86 # 25.75,14.44,13.86,-15.81 # -2.09 # -6.87 # -6.78 # -11.58,-8.62,-6.87,132.5,13,5,33.13,-15.81,2007-07-30,30,70
VZIO,3,33.33,-14.32,221.0,-2.04,0.5391547173169164,-49.14 # 8.21 # -2.04,8.21,8.21,8.21,-49.14 # -2.04,-25.59,-25.59,172.0,1,2,8.21,-49.14,2021-08-05,30,70
FCF,14,78.57,5.69,214.0,9.51,1.8145347666177463,16.55 # -37.95 # 9.88 # 4.08 # 3.66 # 11.4 # 17.65 # 24.73 # -9.79 # 9.13 # -9.0 # 9.14 # 18.37 # 11.87,16.55 # 9.88 # 4.08 # 3.66 # 11.4 # 17.65 # 24.73 # 9.13 # 9.14 # 18.37 # 11.87,12.41,11.4,-37.95 # -9.79 # -9.0,-18.91,-9.79,173.0,11,3,24.73,-37.95,2007-02-27,30,70
UCTT,19,68.42,7.95,172.0,11.78,0.8905370362033411,9.42 # 25.72 # -86.12 # 42.48 # 30.68 # -20.45 # -3.44 # 25.78 # -8.26 # -2.68 # 7.61 # 12.41 # -38.03 # 34.25 # 40.24 # 39.81 # 20.53 # 9.24 # 11.78,9.42 # 25.72 # 42.48 # 30.68 # 25.78 # 7.61 # 12.41 # 34.25 # 40.24 # 39.81 # 20.53 # 9.24 # 11.78,23.84,25.72,-86.12 # -20.45 # -3.44 # -8.26 # -2.68 # -38.03,-26.5,-14.36,99.0,13,6,42.48,-86.12,2006-03-08,30,70
LILA,9,44.44,-8.04,223.0,-6.36,0.39766854130580925,-6.36 # -25.6 # 20.65 # -8.05 # 7.59 # 2.81 # -32.64 # -31.33 # 0.56,20.65 # 7.59 # 2.81 # 0.56,7.9,5.2,-6.36 # -25.6 # -8.05 # -32.64 # -31.33,-20.8,-25.6,240.0,4,5,20.65,-32.64,2015-08-10,30,70
COCO,2,100.0,34.37,44.0,34.37,1.8013272353083603,27.95 # 40.78,27.95 # 40.78,34.37,34.37,,,,43.5,2,0,40.78,27.95,2022-03-11,30,70
TWKS,1,0.0,-77.86,700.0,-77.86,0.22139880389187463,-77.86,,,,-77.86,-77.86,-77.86,700.0,0,1,-77.86,-77.86,2022-01-19,30,70
EQX,5,60.0,28.49,153.0,19.28,2.6056421251967254,41.94 # 106.92 # -0.24 # 19.28 # -25.44,41.94 # 106.92 # 19.28,56.04,41.94,-0.24 # -25.44,-12.84,-12.84,100.0,3,2,106.92,-25.44,2019-05-03,30,70
VTEX,2,50.0,-21.05,176.0,-21.05,0.33344261470566194,-74.89 # 32.79,32.79,32.79,32.79,-74.89,-74.89,-74.89,175.5,1,1,32.79,-74.89,2021-10-06,30,70
DH,2,50.0,-14.45,308.0,-14.45,0.6440991539964502,15.19 # -44.08,15.19,15.19,15.19,-44.08,-44.08,-44.08,308.0,1,1,15.19,-44.08,2022-01-18,30,70
BVH,15,46.67,-4.14,194.0,-1.71,0.044627335115890364,-96.31 # -2.17 # 6.45 # 11.43 # -1.71 # 12.0 # -8.2 # 5.37 # -23.32 # -6.49 # -17.25 # 25.91 # 17.62 # -12.07 # 26.6,6.45 # 11.43 # 12.0 # 5.37 # 25.91 # 17.62 # 26.6,15.05,12.0,-96.31 # -2.17 # -1.71 # -8.2 # -23.32 # -6.49 # -17.25 # -12.07,-20.94,-10.13,127.0,7,8,26.6,-96.31,2006-05-24,30,70
RES,18,61.11,5.55,176.0,14.4,1.1893769573537227,30.32 # 35.81 # 20.21 # 1.26 # -38.32 # 34.74 # -16.06 # 8.84 # -17.29 # 28.19 # 19.95 # -17.64 # -10.82 # -61.33 # 34.33 # 34.78 # 20.94 # -8.05,30.32 # 35.81 # 20.21 # 1.26 # 34.74 # 8.84 # 28.19 # 19.95 # 34.33 # 34.78 # 20.94,24.49,28.19,-38.32 # -16.06 # -17.29 # -17.64 # -10.82 # -61.33 # -8.05,-24.22,-17.29,170.5,11,7,35.81,-61.33,2006-02-16,30,70
GIC,16,50.0,6.11,210.0,5.19,1.5711821067429157,67.94 # -3.69 # -11.64 # 17.02 # -20.11 # 20.56 # 34.5 # -32.88 # -21.48 # 11.6 # 31.61 # -25.84 # -1.22 # 19.47 # -17.01 # 29.01,67.94 # 17.02 # 20.56 # 34.5 # 11.6 # 31.61 # 19.47 # 29.01,28.96,24.79,-3.69 # -11.64 # -20.11 # -32.88 # -21.48 # -25.84 # -1.22 # -17.01,-16.74,-18.56,147.0,8,8,67.94,-32.88,2006-05-16,30,70
DSGR,13,53.85,1.89,218.0,6.9,0.7648465619339716,-26.18 # 24.73 # -54.48 # -2.86 # 25.95 # -14.23 # 26.9 # 28.54 # -21.77 # 6.9 # 15.88 # -16.43 # 31.66,24.73 # 25.95 # 26.9 # 28.54 # 6.9 # 15.88 # 31.66,22.94,25.95,-26.18 # -54.48 # -2.86 # -14.23 # -21.77 # -16.43,-22.66,-19.1,175.0,7,6,31.66,-54.48,2007-01-12,30,70
GIII,18,61.11,4.28,128.0,9.21,1.0575999451547693,9.16 # 19.89 # -5.27 # 35.03 # -62.73 # 33.61 # -16.3 # 20.8 # 34.2 # -9.81 # 19.1 # -1.32 # 15.52 # 18.1 # 9.26 # -5.91 # -38.43 # 2.12,9.16 # 19.89 # 35.03 # 33.61 # 20.8 # 34.2 # 19.1 # 15.52 # 18.1 # 9.26 # 2.12,19.71,19.1,-5.27 # -62.73 # -16.3 # -9.81 # -1.32 # -5.91 # -38.43,-19.96,-9.81,105.0,11,7,35.03,-62.73,2006-03-29,30,70
NOVA,6,66.67,36.48,159.0,30.63,4.579215236970512,27.71 # 136.62 # 42.59 # -11.2 # 33.54 # -10.38,27.71 # 136.62 # 42.59 # 33.54,60.12,38.07,-11.2 # -10.38,-10.79,-10.79,138.5,4,2,136.62,-11.2,2019-08-23,30,70
AZZ,16,81.25,12.0,149.0,12.45,5.654911956283721,10.29 # 9.0 # 32.16 # -1.26 # 21.45 # 14.41 # 30.73 # 12.15 # 12.74 # 4.69 # 15.47 # -5.75 # 18.23 # 5.45 # -8.56 # 20.83,10.29 # 9.0 # 32.16 # 21.45 # 14.41 # 30.73 # 12.15 # 12.74 # 4.69 # 15.47 # 18.23 # 5.45 # 20.83,15.97,14.41,-1.26 # -5.75 # -8.56,-5.19,-5.75,131.0,13,3,32.16,-8.56,2006-02-27,30,70
AMWD,15,53.33,5.67,199.0,5.97,1.6021406263682965,-42.22 # 6.74 # -3.22 # 39.86 # 15.49 # -4.77 # 17.97 # 21.25 # 45.18 # -2.85 # 5.97 # 24.04 # -21.39 # -9.29 # -7.72,6.74 # 39.86 # 15.49 # 17.97 # 21.25 # 45.18 # 5.97 # 24.04,22.06,19.61,-42.22 # -3.22 # -4.77 # -2.85 # -21.39 # -9.29 # -7.72,-13.07,-7.72,126.0,8,7,45.18,-42.22,2007-03-01,30,70
SCS,18,66.67,5.31,124.0,11.09,1.7186307282359201,3.32 # -2.88 # -56.35 # 20.06 # -5.06 # 12.54 # 17.07 # 14.71 # -0.07 # 10.75 # 5.02 # 17.11 # 11.42 # -8.9 # 15.41 # 17.89 # -7.72 # 31.31,3.32 # 20.06 # 12.54 # 17.07 # 14.71 # 10.75 # 5.02 # 17.11 # 11.42 # 15.41 # 17.89 # 31.31,14.72,15.06,-2.88 # -56.35 # -5.06 # -0.07 # -8.9 # -7.72,-13.5,-6.39,82.0,12,6,31.31,-56.35,2006-06-28,30,70
WABC,16,81.25,12.44,181.0,10.29,5.42701864628907,11.29 # 30.64 # 66.37 # 12.62 # -0.98 # 15.0 # 6.45 # 10.15 # 10.37 # 24.74 # -0.19 # 12.46 # 6.87 # 5.0 # 10.21 # -21.92,11.29 # 30.64 # 66.37 # 12.62 # 15.0 # 6.45 # 10.15 # 10.37 # 24.74 # 12.46 # 6.87 # 5.0 # 10.21,17.09,11.29,-0.98 # -0.19 # -21.92,-7.7,-0.98,159.5,13,3,66.37,-21.92,2007-03-06,30,70
GLP,17,76.47,1.34,139.0,12.37,0.5105923191631474,-60.01 # 36.63 # 12.37 # 14.54 # -27.69 # 15.49 # 13.06 # 13.85 # 10.03 # -55.61 # 4.61 # 14.66 # -36.85 # 3.73 # 16.74 # 37.78 # 9.44,36.63 # 12.37 # 14.54 # 15.49 # 13.06 # 13.85 # 10.03 # 4.61 # 14.66 # 3.73 # 16.74 # 37.78 # 9.44,15.61,13.85,-60.01 # -27.69 # -55.61 # -36.85,-45.04,-46.23,83.0,13,4,37.78,-60.01,2007-06-13,30,70
GBX,18,55.56,2.85,152.0,4.95,0.6353025982269992,5.6 # -1.68 # -6.02 # -64.74 # 42.53 # 48.44 # -0.31 # 4.31 # 56.54 # 6.55 # -39.92 # 28.96 # 8.15 # -40.19 # -16.88 # -1.63 # 9.48 # 12.15,5.6 # 42.53 # 48.44 # 4.31 # 56.54 # 6.55 # 28.96 # 8.15 # 9.48 # 12.15,22.27,10.81,-1.68 # -6.02 # -64.74 # -0.31 # -39.92 # -40.19 # -16.88 # -1.63,-21.42,-11.45,138.5,10,8,56.54,-64.74,2006-05-19,30,70
FWRD,17,76.47,9.86,156.0,14.79,3.887373313778345,15.06 # 10.7 # 39.9 # -25.7 # 23.28 # 14.89 # 23.57 # 14.79 # 20.37 # 22.91 # -3.25 # 10.49 # 13.88 # 8.54 # -13.38 # 19.31 # -27.67,15.06 # 10.7 # 39.9 # 23.28 # 14.89 # 23.57 # 14.79 # 20.37 # 22.91 # 10.49 # 13.88 # 8.54 # 19.31,18.28,15.06,-25.7 # -3.25 # -13.38 # -27.67,-17.5,-19.54,126.0,13,4,39.9,-27.67,2006-07-26,30,70
XMTR,4,50.0,5.95,153.0,7.44,1.1377379721344465,-24.73 # -7.81 # 22.7 # 33.62,22.7 # 33.62,28.16,28.16,-24.73 # -7.81,-16.27,-16.27,106.5,2,2,33.62,-24.73,2021-09-22,30,70
CSIQ,22,68.18,11.17,143.0,15.32,2.327973265134839,5.39 # 17.66 # -64.79 # 48.77 # -8.58 # -62.28 # 27.57 # 69.43 # 33.73 # -11.59 # -2.59 # -33.27 # 12.97 # 29.98 # 1.01 # 20.48 # 9.53 # 32.03 # 35.72 # 76.13 # 31.1 # -22.75,5.39 # 17.66 # 48.77 # 27.57 # 69.43 # 33.73 # 12.97 # 29.98 # 1.01 # 20.48 # 9.53 # 32.03 # 35.72 # 76.13 # 31.1,30.1,29.98,-64.79 # -8.58 # -62.28 # -11.59 # -2.59 # -33.27 # -22.75,-29.41,-22.75,122.5,15,7,76.13,-64.79,2006-12-01,30,70
NAMS,3,66.67,28.76,101.0,13.27,1.9487569550248827,-1.3 # 74.32 # 13.27,74.32 # 13.27,43.79,43.79,-1.3,-1.3,-1.3,81.0,2,1,74.32,-1.3,2021-03-04,30,70
HBI,16,68.75,5.99,182.0,13.31,1.1865165035408873,17.42 # 19.23 # -54.62 # 20.45 # 34.1 # 16.3 # 31.71 # 10.89 # 11.94 # -5.67 # 14.69 # 3.27 # -18.53 # 50.26 # -55.54 # 0.0,17.42 # 19.23 # 20.45 # 34.1 # 16.3 # 31.71 # 10.89 # 11.94 # 14.69 # 3.27 # 50.26 # 0.0,19.19,16.86,-54.62 # -5.67 # -18.53 # -55.54,-33.59,-36.57,93.5,11,5,50.26,-55.54,2007-05-11,30,70
VRNA,7,71.43,10.29,183.0,16.43,1.730719537453344,35.42 # 16.43 # -18.89 # 31.18 # -20.32 # 22.54 # 5.66,35.42 # 16.43 # 31.18 # 22.54 # 5.66,22.25,22.54,-18.89 # -20.32,-19.61,-19.61,99.0,5,2,35.42,-20.32,2017-06-14,30,70
CNNE,7,71.43,6.05,142.0,11.06,1.3772942403492465,14.1 # 0.32 # 25.56 # -10.81 # -22.1 # 11.06 # 24.19,14.1 # 0.32 # 25.56 # 11.06 # 24.19,15.04,14.1,-10.81 # -22.1,-16.45,-16.45,99.0,5,2,25.56,-22.1,2018-06-28,30,70
NVCR,10,70.0,5.53,148.0,15.38,0.5416164680736195,-51.01 # 57.14 # 45.54 # 25.28 # 42.17 # 5.48 # 39.75 # -45.51 # 4.02 # -67.52,57.14 # 45.54 # 25.28 # 42.17 # 5.48 # 39.75 # 4.02,31.34,39.75,-51.01 # -45.51 # -67.52,-54.68,-51.01,91.0,7,3,57.14,-67.52,2016-01-08,30,70
TBLA,2,50.0,-24.87,260.0,-24.87,0.3732237606033906,-68.6 # 18.85,18.85,18.85,18.85,-68.6,-68.6,-68.6,259.5,1,1,18.85,-68.6,2021-08-23,30,70
LNN,16,93.75,9.2,181.0,12.36,2.951672960721568,33.42 # -52.19 # 16.74 # 14.93 # 2.96 # 26.08 # 6.08 # 3.58 # 2.37 # 25.77 # 16.92 # 12.87 # 11.86 # 0.41 # 17.81 # 7.55,33.42 # 16.74 # 14.93 # 2.96 # 26.08 # 6.08 # 3.58 # 2.37 # 25.77 # 16.92 # 12.87 # 11.86 # 0.41 # 17.81 # 7.55,13.29,12.87,-52.19,-52.19,-52.19,184.0,15,1,33.42,-52.19,2006-05-23,30,70
SYBT,11,63.64,5.92,197.0,6.73,1.6516519385692154,22.46 # -0.66 # 10.34 # 11.86 # -5.9 # -5.28 # 17.33 # 4.21 # 32.9 # 6.73 # -28.84,22.46 # 10.34 # 11.86 # 17.33 # 4.21 # 32.9 # 6.73,15.12,11.86,-0.66 # -5.9 # -5.28 # -28.84,-10.17,-5.59,139.0,7,4,32.9,-28.84,2007-02-28,30,70
FBNC,11,63.64,-0.38,251.0,4.2,0.8639173522338631,9.5 # 3.94 # 7.32 # 5.97 # -3.1 # 4.2 # 8.6 # -5.11 # 10.13 # -34.44 # -11.15,9.5 # 3.94 # 7.32 # 5.97 # 4.2 # 8.6 # 10.13,7.09,7.32,-3.1 # -5.11 # -34.44 # -11.15,-13.45,-8.13,226.0,7,4,10.13,-34.44,2007-05-18,30,70
HLX,18,77.78,6.51,173.0,17.35,0.4166728414419808,-1.08 # 20.68 # 24.36 # -78.29 # 18.79 # 31.07 # 35.01 # 27.79 # 4.38 # 17.02 # -75.94 # 11.7 # 15.08 # 17.68 # -54.33 # 39.93 # 11.7 # 51.66,20.68 # 24.36 # 18.79 # 31.07 # 35.01 # 27.79 # 4.38 # 17.02 # 11.7 # 15.08 # 17.68 # 39.93 # 11.7 # 51.66,23.35,19.74,-1.08 # -78.29 # -75.94 # -54.33,-52.41,-65.13,118.5,14,4,51.66,-78.29,2006-02-10,30,70
USPH,15,80.0,7.38,201.0,8.93,2.6466030828744973,-22.21 # 8.84 # 7.63 # 4.57 # 14.76 # 16.91 # 20.41 # 14.3 # 1.08 # 21.74 # 8.93 # 12.14 # 14.94 # -3.46 # -9.82,8.84 # 7.63 # 4.57 # 14.76 # 16.91 # 20.41 # 14.3 # 1.08 # 21.74 # 8.93 # 12.14 # 14.94,12.19,13.22,-22.21 # -3.46 # -9.82,-11.83,-9.82,181.0,12,3,21.74,-22.21,2006-03-16,30,70
NWN,20,85.0,5.18,191.0,6.0,2.4930592058651913,17.91 # 15.05 # 5.75 # 8.05 # 6.25 # 7.52 # 2.08 # 17.48 # -2.9 # 5.34 # 4.61 # 3.74 # 11.02 # 1.24 # 11.09 # 9.01 # -18.78 # 4.0 # 15.22 # -20.15,17.91 # 15.05 # 5.75 # 8.05 # 6.25 # 7.52 # 2.08 # 17.48 # 5.34 # 4.61 # 3.74 # 11.02 # 1.24 # 11.09 # 9.01 # 4.0 # 15.22,8.55,7.52,-2.9 # -18.78 # -20.15,-13.95,-18.78,109.5,17,3,17.91,-20.15,2006-02-09,30,70
ADUS,10,70.0,6.49,196.0,9.04,1.725181246171216,-4.6 # -18.0 # 25.12 # 3.49 # 0.12 # 14.6 # 19.46 # -8.88 # 16.91 # 16.65,25.12 # 3.49 # 0.12 # 14.6 # 19.46 # 16.91 # 16.65,13.76,16.65,-4.6 # -18.0 # -8.88,-10.49,-8.88,200.5,7,3,25.12,-18.0,2010-03-22,30,70
HLIO,17,64.71,11.21,150.0,11.94,4.462848013218054,33.0 # 53.07 # 29.09 # -1.12 # 26.41 # 8.04 # 7.86 # 24.91 # 26.14 # -13.86 # 11.94 # -5.86 # -0.87 # 21.65 # -27.29 # 20.07 # -22.58,33.0 # 53.07 # 29.09 # 26.41 # 8.04 # 7.86 # 24.91 # 26.14 # 11.94 # 21.65 # 20.07,23.83,24.91,-1.12 # -13.86 # -5.86 # -0.87 # -27.29 # -22.58,-11.93,-9.86,156.0,11,6,53.07,-27.29,2006-06-14,30,70
RLAY,4,75.0,22.56,148.0,29.73,2.121145167009057,-10.68 # 41.47 # 36.3 # 23.15,41.47 # 36.3 # 23.15,33.64,36.3,-10.68,-10.68,-10.68,92.5,3,1,41.47,-10.68,2021-03-09,30,70
ALGT,14,64.29,13.44,213.0,11.08,2.7270643337534106,35.5 # 106.48 # 8.03 # 14.14 # 42.37 # 48.14 # 16.69 # 3.36 # -13.33 # -9.16 # 31.26 # -25.61 # -49.07 # -20.62,35.5 # 106.48 # 8.03 # 14.14 # 42.37 # 48.14 # 16.69 # 3.36 # 31.26,34.0,31.26,-13.33 # -9.16 # -25.61 # -49.07 # -20.62,-23.56,-20.62,175.0,9,5,106.48,-49.07,2007-05-16,30,70
AVDL,22,63.64,4.08,150.0,12.44,0.34682216426621687,14.59 # -60.56 # -40.36 # 15.86 # 0.77 # -2.27 # 5.71 # -9.28 # 54.1 # 19.28 # 53.13 # 42.17 # -34.22 # 32.82 # -4.1 # 10.29 # 30.14 # -77.74 # 29.53 # 35.85 # -49.51 # 23.54,14.59 # 15.86 # 0.77 # 5.71 # 54.1 # 19.28 # 53.13 # 42.17 # 32.82 # 10.29 # 30.14 # 29.53 # 35.85 # 23.54,26.27,26.53,-60.56 # -40.36 # -2.27 # -9.28 # -34.22 # -4.1 # -77.74 # -49.51,-34.76,-37.29,122.5,14,8,54.1,-77.74,2006-04-11,30,70
STEL,5,60.0,-2.44,195.0,1.88,0.8088057277890192,6.57 # 1.88 # -32.75 # -6.92 # 19.03,6.57 # 1.88 # 19.03,9.16,6.57,-32.75 # -6.92,-19.84,-19.84,224.0,3,2,19.03,-32.75,2018-10-23,30,70
CRSR,3,33.33,-5.43,201.0,-12.26,0.6922688390514726,-43.38 # 39.36 # -12.26,39.36,39.36,39.36,-43.38 # -12.26,-27.82,-27.82,175.0,1,2,39.36,-43.38,2021-07-20,30,70
VIR,6,83.33,17.67,102.0,23.73,2.444365774512345,22.78 # 15.29 # 33.76 # 24.69 # 29.59 # -20.11,22.78 # 15.29 # 33.76 # 24.69 # 29.59,25.22,24.69,-20.11,-20.11,-20.11,96.0,5,1,33.76,-20.11,2019-11-27,30,70
GPRE,17,29.41,-11.45,184.0,-11.36,0.055353352686075684,-3.41 # -38.21 # -70.05 # 13.42 # -0.96 # -37.92 # 29.42 # -19.8 # -11.36 # 1.71 # 30.68 # -14.64 # 8.48 # -6.88 # -24.58 # -25.27 # -25.29,13.42 # 29.42 # 1.71 # 30.68 # 8.48,16.74,13.42,-3.41 # -38.21 # -70.05 # -0.96 # -37.92 # -19.8 # -11.36 # -14.64 # -6.88 # -24.58 # -25.27 # -25.29,-23.2,-22.19,150.0,5,12,30.68,-70.05,2006-06-19,30,70
TLRY,5,40.0,-8.51,272.0,-40.19,0.10699247348537441,-86.42 # 123.02 # -40.19 # -43.44 # 4.47,123.02 # 4.47,63.74,63.74,-86.42 # -40.19 # -43.44,-56.69,-43.44,252.0,2,3,123.02,-86.42,2018-12-17,30,70
HWKN,13,100.0,10.97,160.0,10.8,3.797912916089737,21.62 # 12.81 # 5.68 # 10.48 # 10.42 # 10.8 # 18.26 # 2.42 # 1.75 # 16.65 # 15.49 # 3.59 # 12.65,21.62 # 12.81 # 5.68 # 10.48 # 10.42 # 10.8 # 18.26 # 2.42 # 1.75 # 16.65 # 15.49 # 3.59 # 12.65,10.97,10.8,,,,105.0,13,0,21.62,1.75,2007-08-08,30,70
HOPE,21,66.67,9.82,157.0,11.97,6.09809607116606,18.31 # -3.8 # 0.0 # 25.64 # 20.92 # 31.9 # 22.22 # -3.43 # 11.97 # 20.7 # 18.15 # 8.7 # 7.21 # 18.49 # -4.88 # -12.04 # 22.15 # -6.62 # 18.49 # 7.79 # -15.71,18.31 # 0.0 # 25.64 # 20.92 # 31.9 # 22.22 # 11.97 # 20.7 # 18.15 # 8.7 # 7.21 # 18.49 # 22.15 # 18.49 # 7.79,16.84,18.49,-3.8 # -3.43 # -4.88 # -12.04 # -6.62 # -15.71,-7.75,-5.75,127.0,14,7,31.9,-15.71,2006-02-17,30,70
MORF,3,33.33,-1.82,201.0,-9.86,0.7649863067098709,46.44 # -42.05 # -9.86,46.44,46.44,46.44,-42.05 # -9.86,-25.95,-25.95,220.0,1,2,46.44,-42.05,2019-10-14,30,70
XPEL,4,75.0,28.08,106.0,35.43,2.411289280887799,57.56 # 45.62 # 25.25 # -16.09,57.56 # 45.62 # 25.25,42.81,45.62,-16.09,-16.09,-16.09,98.0,3,1,57.56,-16.09,2020-02-28,30,70
OEC,7,57.14,-4.94,175.0,5.59,0.5796572778043153,16.26 # -22.31 # 15.1 # -36.18 # -28.12 # 5.59 # 15.12,16.26 # 15.1 # 5.59 # 15.12,13.02,15.11,-22.31 # -36.18 # -28.12,-28.87,-28.12,167.0,4,3,16.26,-36.18,2014-10-07,30,70
ZIP,3,66.67,6.67,131.0,2.51,1.2030659651371973,2.51 # 18.23 # -0.73,2.51 # 18.23,10.37,10.37,-0.73,-0.73,-0.73,125.0,2,1,18.23,-0.73,2022-01-24,30,70
IHS,2,0.0,-48.3,294.0,-48.3,0.26652502035363845,-51.09 # -45.5,,,,-51.09 # -45.5,-48.3,-48.3,294.5,0,2,-45.5,-51.09,2021-11-11,30,70
CLMT,19,63.16,4.49,159.0,9.43,0.34323391660648594,-75.0 # 19.04 # 9.43 # 10.59 # 1.88 # 12.81 # -12.93 # -1.81 # -74.63 # -2.44 # -43.13 # 30.72 # -20.9 # 53.99 # 34.54 # 62.14 # 46.13 # 31.87 # 2.95,19.04 # 9.43 # 10.59 # 1.88 # 12.81 # 30.72 # 53.99 # 34.54 # 62.14 # 46.13 # 31.87 # 2.95,26.34,24.88,-75.0 # -12.93 # -1.81 # -74.63 # -2.44 # -43.13 # -20.9,-32.98,-20.9,97.0,12,7,62.14,-75.0,2007-08-07,30,70
SGHC,4,75.0,1.95,159.0,7.4,0.9097830737258236,4.55 # 10.24 # -41.16 # 34.15,4.55 # 10.24 # 34.15,16.31,10.24,-41.16,-41.16,-41.16,150.0,3,1,34.15,-41.16,2021-03-25,30,70
CRCT,3,33.33,-9.71,132.0,-32.58,0.48014814207234147,-55.08 # 58.54 # -32.58,58.54,58.54,58.54,-55.08 # -32.58,-43.83,-43.83,147.0,1,2,58.54,-55.08,2022-01-24,30,70
HLIT,18,72.22,10.77,171.0,15.24,3.970561295691175,18.68 # 16.59 # 19.82 # -12.53 # 21.25 # 31.3 # -24.84 # 3.13 # 8.42 # 13.89 # 35.98 # -40.9 # -16.13 # 35.94 # 63.3 # -3.66 # 18.39 # 5.28,18.68 # 16.59 # 19.82 # 21.25 # 31.3 # 3.13 # 8.42 # 13.89 # 35.98 # 35.94 # 63.3 # 18.39 # 5.28,22.46,18.68,-12.53 # -24.84 # -40.9 # -16.13 # -3.66,-19.61,-16.13,150.5,13,5,63.3,-40.9,2006-05-18,30,70
HMN,12,66.67,2.21,255.0,3.62,1.1651584483245296,-0.22 # -30.87 # -2.55 # 9.31 # 9.45 # 0.85 # 23.15 # 5.04 # 2.19 # 13.72 # 7.65 # -11.24,9.31 # 9.45 # 0.85 # 23.15 # 5.04 # 2.19 # 13.72 # 7.65,8.92,8.48,-0.22 # -30.87 # -2.55 # -11.24,-11.22,-6.89,195.5,8,4,23.15,-30.87,2006-02-10,30,70
