ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
CTGO,14,57.14,0.91,152.0,1.55,0.8133131810526061,2.55 # 8.58 # -50.08 # -6.48 # 9.1 # 46.48 # -4.55 # -8.51 # -4.92 # 6.67 # 16.67 # 0.54 # 14.36 # -17.6,2.55 # 8.58 # 9.1 # 46.48 # 6.67 # 16.67 # 0.54 # 14.36,13.12,8.84,-50.08 # -6.48 # -4.55 # -8.51 # -4.92 # -17.6,-15.36,-7.5,142.0,8,6,46.48,-50.08,2012-03-19,30,70
WRAP,7,71.43,34.45,75.0,32.36,5.746679725225978,80.0 # 32.36 # 85.35 # -24.5 # 17.11 # -6.33 # 57.14,80.0 # 32.36 # 85.35 # 17.11 # 57.14,54.39,57.14,-24.5 # -6.33,-15.42,-15.42,76.0,5,2,85.35,-24.5,2018-08-02,30,70
INGN,8,50.0,-16.71,212.0,-13.33,0.07358151468770882,24.73 # 17.47 # 30.54 # -74.0 # -43.24 # -36.9 # 10.23 # -62.53,24.73 # 17.47 # 30.54 # 10.23,20.74,21.1,-74.0 # -43.24 # -36.9 # -62.53,-54.17,-52.88,225.5,4,4,30.54,-74.0,2014-04-21,30,70
NUTX,2,0.0,-61.73,210.0,-61.73,0.1464399827809394,-61.93 # -61.54,,,,-61.93 # -61.54,-61.73,-61.73,210.0,0,2,-61.54,-61.93,2022-04-26,30,70
FNWB,9,55.56,0.61,110.0,4.35,0.9623103759243535,4.35 # 7.59 # 4.63 # -19.63 # 27.66 # 11.76 # -17.56 # -13.34 # 0.0,4.35 # 7.59 # 4.63 # 27.66 # 11.76 # 0.0,9.33,6.11,-19.63 # -17.56 # -13.34,-16.84,-17.56,70.0,5,4,27.66,-19.63,2015-05-04,30,70
XFOR,6,33.33,-10.52,231.0,-16.83,0.2450050384776193,58.35 # -15.66 # -17.99 # -73.23 # 8.04 # -22.64,58.35 # 8.04,33.19,33.19,-15.66 # -17.99 # -73.23 # -22.64,-32.38,-20.32,153.0,2,4,58.35,-73.23,2017-12-14,30,70
ADAG,3,33.33,-28.03,283.0,-26.64,0.1369721437875748,-26.64 # -85.41 # 27.94,27.94,27.94,27.94,-26.64 # -85.41,-56.02,-56.02,263.0,1,2,27.94,-85.41,2021-03-04,30,70
DSGN,5,60.0,8.64,141.0,9.91,1.028941673301613,-19.17 # 50.0 # 51.48 # -49.03 # 9.91,50.0 # 51.48 # 9.91,37.13,50.0,-19.17 # -49.03,-34.1,-34.1,149.0,3,2,51.48,-49.03,2021-04-20,30,70
ANIX,18,55.56,11.38,177.0,16.64,1.3465772874026014,0.0 # 0.0 # 65.48 # 25.64 # -24.0 # -62.69 # 30.77 # 14.29 # 36.36 # -15.79 # 19.94 # -72.09 # 47.31 # -11.43 # 96.32 # -11.4 # 47.22 # 18.99,0.0 # 0.0 # 65.48 # 25.64 # 30.77 # 14.29 # 36.36 # 19.94 # 47.31 # 96.32 # 47.22 # 18.99,33.52,28.21,-24.0 # -62.69 # -15.79 # -72.09 # -11.43 # -11.4,-32.9,-19.89,169.0,10,8,96.32,-72.09,2006-04-19,30,70
CFBK,11,45.45,-6.14,307.0,-10.12,0.20814098794711394,-33.87 # -65.39 # -14.5 # 36.36 # -51.38 # 50.0 # 7.62 # -13.04 # 25.54 # -10.12 # 1.31,36.36 # 50.0 # 7.62 # 25.54 # 1.31,24.17,25.54,-33.87 # -65.39 # -14.5 # -51.38 # -13.04 # -10.12,-31.39,-24.19,201.0,5,6,50.0,-65.39,2006-11-10,30,70
CPSI,19,63.16,-1.01,163.0,8.59,0.4221385386466014,-24.34 # -24.93 # 22.17 # 16.85 # 19.4 # 11.42 # 11.68 # 8.59 # -4.23 # 10.17 # -39.71 # 2.95 # 14.08 # -3.85 # 1.7 # 14.36 # -5.66 # 14.38 # -64.21,22.17 # 16.85 # 19.4 # 11.42 # 11.68 # 8.59 # 10.17 # 2.95 # 14.08 # 1.7 # 14.36 # 14.38,12.31,12.88,-24.34 # -24.93 # -4.23 # -39.71 # -3.85 # -5.66 # -64.21,-23.85,-24.34,131.0,12,7,22.17,-64.21,2006-05-19,30,70
SOL,18,66.67,11.65,171.0,21.22,1.617019094811849,83.08 # -27.67 # 30.22 # 18.42 # -67.49 # 25.53 # 37.04 # 17.57 # -15.42 # 43.1 # -56.19 # -13.33 # 24.03 # 19.79 # 24.41 # 22.65 # 79.49 # -35.61,83.08 # 30.22 # 18.42 # 25.53 # 37.04 # 17.57 # 43.1 # 24.03 # 19.79 # 24.41 # 22.65 # 79.49,35.44,24.97,-27.67 # -67.49 # -15.42 # -56.19 # -13.33 # -35.61,-35.95,-31.64,115.0,12,6,83.08,-67.49,2008-03-11,30,70
CAPR,18,61.11,-2.79,165.0,8.06,0.026174394515520227,50.0 # 5.0 # -80.13 # -69.88 # 86.36 # -78.18 # -33.33 # -42.93 # 9.82 # 10.17 # -56.4 # -14.74 # 70.0 # 19.36 # 25.85 # 20.81 # 21.69 # 6.3,50.0 # 5.0 # 86.36 # 9.82 # 10.17 # 70.0 # 19.36 # 25.85 # 20.81 # 21.69 # 6.3,29.58,20.81,-80.13 # -69.88 # -78.18 # -33.33 # -42.93 # -56.4 # -14.74,-53.66,-56.4,107.0,11,7,86.36,-80.13,2007-04-10,30,70
RNAC,11,72.73,19.2,108.0,28.01,1.3717849322753837,28.01 # 7.09 # 7.66 # -69.24 # 41.61 # 83.87 # 116.77 # 49.67 # -61.85 # 41.12 # -33.57,28.01 # 7.09 # 7.66 # 41.61 # 83.87 # 116.77 # 49.67 # 41.12,46.98,41.37,-69.24 # -61.85 # -33.57,-54.89,-61.85,70.0,8,3,116.77,-69.24,2016-07-26,30,70
CXDO,8,75.0,18.63,133.0,13.01,3.129083450017686,7.41 # 18.6 # 6.06 # 22.61 # 61.5 # -0.77 # -26.33 # 60.0,7.41 # 18.6 # 6.06 # 22.61 # 61.5 # 60.0,29.36,20.61,-0.77 # -26.33,-13.55,-13.55,53.5,6,2,61.5,-26.33,2018-04-18,30,70
TPIC,10,70.0,3.54,158.0,19.93,0.6078513493230373,21.69 # 37.48 # 29.02 # 16.28 # -16.18 # 26.49 # 19.36 # -53.11 # 20.5 # -66.13,21.69 # 37.48 # 29.02 # 16.28 # 26.49 # 19.36 # 20.5,24.4,21.69,-16.18 # -53.11 # -66.13,-45.14,-53.11,98.5,7,3,37.48,-66.13,2016-10-28,30,70
PAYS,16,62.5,35.5,154.0,17.11,1.589514894127141,-95.56 # 100.0 # 200.0 # 0.0 # 120.0 # 200.0 # 25.0 # 37.5 # -7.14 # 21.05 # -35.71 # 5.0 # 54.0 # -51.97 # 13.16 # -17.27,100.0 # 200.0 # 0.0 # 120.0 # 200.0 # 25.0 # 37.5 # 21.05 # 5.0 # 54.0 # 13.16,70.52,37.5,-95.56 # -7.14 # -35.71 # -51.97 # -17.27,-41.53,-35.71,124.5,10,6,200.0,-95.56,2008-01-09,30,70
CUE,6,66.67,25.85,192.0,11.36,1.5486916039537018,-32.36 # 140.3 # 19.04 # -57.59 # 82.01 # 3.68,140.3 # 19.04 # 82.01 # 3.68,61.26,50.53,-32.36 # -57.59,-44.97,-44.97,207.5,4,2,140.3,-57.59,2018-04-30,30,70
LGVC,1,100.0,1.41,101.0,1.41,1.0141271791602815,1.41,1.41,1.41,1.41,,,,101.0,1,0,1.41,1.41,2022-05-24,30,70
UBFO,12,83.33,-0.09,269.0,6.9,0.5985914695929108,5.44 # -65.21 # 16.24 # 24.06 # 7.71 # 7.1 # 9.5 # 5.73 # -26.94 # 1.51 # 6.86 # 6.93,5.44 # 16.24 # 24.06 # 7.71 # 7.1 # 9.5 # 5.73 # 1.51 # 6.86 # 6.93,9.11,7.01,-65.21 # -26.94,-46.08,-46.08,193.5,10,2,24.06,-65.21,2007-01-26,30,70
ARMP,14,35.71,-21.01,219.0,-28.42,0.0014605820520440162,-38.57 # 15.59 # -60.1 # -27.5 # -40.0 # 14.29 # -45.0 # -29.34 # -95.86 # -66.67 # 16.07 # 53.05 # 16.01 # -6.13,15.59 # 14.29 # 16.07 # 53.05 # 16.01,23.0,16.01,-38.57 # -60.1 # -27.5 # -40.0 # -45.0 # -29.34 # -95.86 # -66.67 # -6.13,-45.46,-40.0,201.0,5,9,53.05,-95.86,2006-05-10,30,70
CIA,14,78.57,15.22,268.0,13.96,5.274895765530292,57.29 # 62.77 # -7.33 # 8.52 # 1.6 # 22.48 # 44.06 # 0.37 # 19.81 # 11.84 # 16.07 # -27.23 # -13.39 # 16.15,57.29 # 62.77 # 8.52 # 1.6 # 22.48 # 44.06 # 0.37 # 19.81 # 11.84 # 16.07 # 16.15,23.72,16.15,-7.33 # -27.23 # -13.39,-15.98,-13.39,136.0,11,3,62.77,-27.23,2006-03-10,30,70
PDSB,9,55.56,1.82,176.0,4.75,0.175159863683497,-17.94 # 4.75 # 19.7 # -13.71 # -89.44 # -48.53 # 61.61 # 45.66 # 54.25,4.75 # 19.7 # 61.61 # 45.66 # 54.25,37.19,45.66,-17.94 # -13.71 # -89.44 # -48.53,-42.41,-33.23,90.0,5,4,61.61,-89.44,2015-12-08,30,70
MAPS,4,50.0,-21.75,160.0,-10.62,0.21869072042098375,1.31 # -22.55 # -74.33 # 8.57,1.31 # 8.57,4.94,4.94,-22.55 # -74.33,-48.44,-48.44,107.0,2,2,8.57,-74.33,2020-03-11,30,70
SGA,14,64.29,3.59,294.0,6.69,0.4214869540720051,-9.84 # -85.44 # 55.91 # 3.26 # 18.82 # 1.06 # 10.13 # 22.66 # -2.27 # -10.18 # -24.74 # 41.35 # 17.06 # 12.45,55.91 # 3.26 # 18.82 # 1.06 # 10.13 # 22.66 # 41.35 # 17.06 # 12.45,20.3,17.06,-9.84 # -85.44 # -2.27 # -10.18 # -24.74,-26.49,-10.18,146.0,9,5,55.91,-85.44,2006-03-01,30,70
CAPT,2,50.0,-24.76,107.0,-24.76,0.5005368971637203,0.86 # -50.37,0.86,0.86,0.86,-50.37,-50.37,-50.37,107.0,1,1,0.86,-50.37,2022-05-24,30,70
CMBM,4,25.0,-24.3,211.0,-17.74,0.23583899056439667,3.38 # -2.66 # -32.82 # -65.11,3.38,3.38,3.38,-2.66 # -32.82 # -65.11,-33.53,-32.82,209.5,1,3,3.38,-65.11,2019-08-13,30,70
JYNT,7,42.86,-5.04,176.0,-0.74,0.2597277952857559,-63.5 # 50.25 # 41.29 # 20.0 # -0.74 # -66.44 # -16.13,50.25 # 41.29 # 20.0,37.18,41.29,-63.5 # -0.74 # -66.44 # -16.13,-36.7,-39.82,156.0,3,4,50.25,-66.44,2015-08-24,30,70
XBP,1,100.0,44.38,28.0,44.38,1.4438095092773438,44.38,44.38,44.38,44.38,,,,28.0,1,0,44.38,44.38,2023-08-22,30,70
FXNC,15,53.33,-4.6,207.0,0.94,0.251406302186741,11.6 # 0.94 # -39.28 # -21.43 # -66.8 # 30.43 # 14.29 # -1.93 # 5.43 # 9.3 # -3.94 # 17.06 # -17.83 # -20.18 # 13.42,11.6 # 0.94 # 30.43 # 14.29 # 5.43 # 9.3 # 17.06 # 13.42,12.81,12.51,-39.28 # -21.43 # -66.8 # -1.93 # -3.94 # -17.83 # -20.18,-24.48,-20.18,161.0,8,7,30.43,-66.8,2006-02-16,30,70
ARC,21,57.14,0.41,142.0,3.61,0.5289529964160943,15.04 # -27.01 # -55.45 # -5.61 # 7.7 # -22.53 # 18.47 # 5.88 # -1.27 # -40.35 # 32.35 # -0.49 # 22.63 # -3.64 # 23.08 # -35.75 # 2.97 # 3.61 # 13.33 # 30.36 # 25.28,15.04 # 7.7 # 18.47 # 5.88 # 32.35 # 22.63 # 23.08 # 2.97 # 3.61 # 13.33 # 30.36 # 25.28,16.73,16.76,-27.01 # -55.45 # -5.61 # -22.53 # -1.27 # -40.35 # -0.49 # -3.64 # -35.75,-21.34,-22.53,101.0,12,9,32.35,-55.45,2007-01-23,30,70
TKNO,4,50.0,3.95,120.0,-3.26,0.7739063954069623,32.54 # -39.06 # -41.52 # 63.83,32.54 # 63.83,48.19,48.19,-39.06 # -41.52,-40.29,-40.29,85.0,2,2,63.83,-41.52,2021-07-20,30,70
FNCB,10,60.0,-0.62,303.0,4.01,0.7548203270288227,-21.23 # -1.77 # -37.56 # 11.11 # 29.0 # 10.42 # 3.85 # 4.17 # 19.23 # -23.47,11.11 # 29.0 # 10.42 # 3.85 # 4.17 # 19.23,12.96,10.77,-21.23 # -1.77 # -37.56 # -23.47,-21.01,-22.35,185.0,6,4,29.0,-37.56,2007-03-02,30,70
CANG,7,57.14,0.18,174.0,3.4,0.46010174866259324,32.95 # 3.4 # 19.2 # 30.73 # -8.51 # -76.52 # 0.0,32.95 # 3.4 # 19.2 # 30.73 # 0.0,17.25,19.2,-8.51 # -76.52,-42.52,-42.52,71.0,4,3,32.95,-76.52,2018-08-16,30,70
ANVS,3,33.33,-21.34,162.0,-11.43,0.36456794742503495,9.98 # -62.57 # -11.43,9.98,9.98,9.98,-62.57 # -11.43,-37.0,-37.0,89.0,1,2,9.98,-62.57,2020-02-27,30,70
VTYX,2,50.0,-14.5,268.0,-14.5,0.11431274600833943,64.04 # -93.03,64.04,64.04,64.04,-93.03,-93.03,-93.03,268.0,1,1,64.04,-93.03,2021-12-07,30,70
DHCA,2,100.0,1.21,58.0,1.21,1.0243837327998022,1.34 # 1.08,1.34 # 1.08,1.21,1.21,,,,58.5,2,0,1.34,1.08,2022-01-28,30,70
NOTE,2,0.0,-56.03,236.0,-56.03,0.19002438447231898,-61.81 # -50.25,,,,-61.81 # -50.25,-56.03,-56.03,236.0,0,2,-50.25,-61.81,2022-07-27,30,70
RGC,3,66.67,13.61,187.0,21.13,0.7761096115951387,85.07 # 21.13 # -65.38,85.07 # 21.13,53.1,53.1,-65.38,-65.38,-65.38,57.0,2,1,85.07,-65.38,2021-08-18,30,70
CNTY,15,53.33,-1.24,210.0,7.65,0.39031894080768165,-19.23 # -63.3 # 7.94 # 8.97 # 36.99 # -0.36 # 26.9 # 14.93 # 13.36 # -6.08 # 7.65 # -36.36 # -11.71 # 38.72 # -37.04,7.94 # 8.97 # 36.99 # 26.9 # 14.93 # 13.36 # 7.65 # 38.72,19.43,14.14,-19.23 # -63.3 # -0.36 # -6.08 # -36.36 # -11.71 # -37.04,-24.87,-19.23,196.0,8,7,38.72,-63.3,2007-03-20,30,70
TSAT,20,45.0,-0.36,145.0,-0.26,0.3476712105538503,17.25 # -64.04 # 32.28 # -0.94 # 20.64 # -0.4 # 15.59 # 9.26 # -45.68 # 11.88 # -8.02 # -0.12 # 4.56 # -4.61 # -14.72 # 43.97 # -48.3 # -12.33 # 42.75 # -6.25,17.25 # 32.28 # 20.64 # 15.59 # 9.26 # 11.88 # 4.56 # 43.97 # 42.75,22.02,17.25,-64.04 # -0.94 # -0.4 # -45.68 # -8.02 # -0.12 # -4.61 # -14.72 # -48.3 # -12.33 # -6.25,-18.67,-8.02,115.5,9,11,43.97,-64.04,2006-03-09,30,70
ABEO,18,44.44,-7.36,201.0,-3.6,0.019292029119888685,-2.86 # -25.0 # 50.0 # -40.43 # 1.59 # 19.51 # -74.64 # 42.31 # -5.71 # -17.27 # -35.39 # 15.84 # 32.29 # -67.32 # -4.35 # -83.56 # 17.5 # 45.0,50.0 # 1.59 # 19.51 # 42.31 # 15.84 # 32.29 # 17.5 # 45.0,28.01,25.9,-2.86 # -25.0 # -40.43 # -74.64 # -5.71 # -17.27 # -35.39 # -67.32 # -4.35 # -83.56,-35.65,-30.19,175.0,8,10,50.0,-83.56,2006-02-07,30,70
EM,4,25.0,-14.14,161.0,-31.67,0.35793055279504343,-38.0 # -25.35 # 57.75 # -50.98,57.75,57.75,57.75,-38.0 # -25.35 # -50.98,-38.11,-38.0,139.0,1,3,57.75,-50.98,2021-05-14,30,70
TZOO,18,38.89,-0.61,206.0,-6.53,0.3868322776811187,55.96 # -16.96 # -6.67 # -11.56 # 18.39 # 19.48 # 37.05 # -42.91 # 10.91 # -35.39 # -15.65 # -6.38 # -8.11 # -0.24 # -34.17 # -48.7 # 47.03 # 26.93,55.96 # 18.39 # 19.48 # 37.05 # 10.91 # 47.03 # 26.93,30.82,26.93,-16.96 # -6.67 # -11.56 # -42.91 # -35.39 # -15.65 # -6.38 # -8.11 # -0.24 # -34.17 # -48.7,-20.61,-15.65,169.0,7,11,55.96,-48.7,2006-02-07,30,70
BRNS,2,50.0,-10.26,184.0,-10.26,0.6190476155217601,-53.42 # 32.89,32.89,32.89,32.89,-53.42,-53.42,-53.42,183.5,1,1,32.89,-53.42,2021-11-10,30,70
YI,6,33.33,-13.83,142.0,-20.88,0.2369863453158134,-10.64 # 50.0 # -31.12 # -61.19 # 9.64 # -39.69,50.0 # 9.64,29.82,29.82,-10.64 # -31.12 # -61.19 # -39.69,-35.66,-35.4,117.0,2,4,50.0,-61.19,2018-10-04,30,70
EVTL,4,75.0,-11.75,146.0,6.42,0.1719062804433546,3.91 # 28.34 # 8.93 # -88.17,3.91 # 28.34 # 8.93,13.72,8.93,-88.17,-88.17,-88.17,68.0,3,1,28.34,-88.17,2021-03-26,30,70
BTM,1,0.0,-65.84,280.0,-65.84,0.3415841502356142,-65.84,,,,-65.84,-65.84,-65.84,280.0,0,1,-65.84,-65.84,2023-03-28,30,70
BFIN,8,25.0,-4.67,430.0,-10.71,0.48902859340721977,-36.86 # -26.75 # 60.64 # 16.61 # -14.54 # -27.81 # -6.87 # -1.75,60.64 # 16.61,38.63,38.63,-36.86 # -26.75 # -14.54 # -27.81 # -6.87 # -1.75,-19.1,-20.65,323.0,2,6,60.64,-36.86,2007-03-06,30,70
LAKE,17,76.47,7.88,169.0,8.85,2.539029168255027,4.26 # -5.78 # -30.41 # 45.18 # 10.0 # 11.03 # -29.14 # 21.0 # 27.81 # 7.02 # 27.59 # 22.27 # 4.58 # 8.85 # 32.14 # -27.8 # 5.43,4.26 # 45.18 # 10.0 # 11.03 # 21.0 # 27.81 # 7.02 # 27.59 # 22.27 # 4.58 # 8.85 # 32.14 # 5.43,17.47,11.03,-5.78 # -30.41 # -29.14 # -27.8,-23.28,-28.47,128.0,13,4,45.18,-30.41,2006-06-12,30,70
VTSI,12,66.67,12.82,177.0,10.23,3.8031087812503417,25.42 # -1.43 # 30.81 # 12.3 # 28.98 # -6.49 # -9.81 # 5.65 # 33.56 # 8.16 # 28.5 # -1.85,25.42 # 30.81 # 12.3 # 28.98 # 5.65 # 33.56 # 8.16 # 28.5,21.67,26.96,-1.43 # -6.49 # -9.81 # -1.85,-4.89,-4.17,125.5,8,4,33.56,-9.81,2012-10-22,30,70
ZVIA,4,50.0,-4.68,143.0,-5.15,0.6897629319768458,-14.54 # 4.25 # 33.65 # -42.07,4.25 # 33.65,18.95,18.95,-14.54 # -42.07,-28.31,-28.31,163.0,2,2,33.65,-42.07,2021-08-17,30,70
UPLD,8,75.0,5.44,211.0,13.3,0.32900368564020777,-2.06 # 15.19 # 19.41 # 22.64 # 11.4 # 9.97 # -89.62 # 56.63,15.19 # 19.41 # 22.64 # 11.4 # 9.97 # 56.63,22.54,17.3,-2.06 # -89.62,-45.84,-45.84,81.0,6,2,56.63,-89.62,2015-01-26,30,70
LNKB,2,50.0,-0.0,81.0,-0.0,0.9980819692763647,4.37 # -4.37,4.37,4.37,4.37,-4.37,-4.37,-4.37,81.0,1,1,4.37,-4.37,2022-10-05,30,70
FRAF,12,41.67,-5.35,199.0,-2.52,0.44806366134550557,-36.31 # -21.53 # 10.99 # -4.37 # 0.84 # 4.59 # -1.07 # -20.83 # 1.14 # 13.61 # -3.97 # -7.32,10.99 # 0.84 # 4.59 # 1.14 # 13.61,6.23,4.59,-36.31 # -21.53 # -4.37 # -1.07 # -20.83 # -3.97 # -7.32,-13.63,-7.32,116.5,5,7,13.61,-36.31,2007-07-12,30,70
ALOT,17,76.47,9.61,190.0,15.51,2.9522307594480344,-3.51 # 8.38 # 3.9 # 35.79 # 22.51 # 20.97 # 15.51 # 23.9 # 20.0 # 15.31 # -3.0 # 6.06 # 17.83 # 27.99 # -60.4 # 18.36 # -6.25,8.38 # 3.9 # 35.79 # 22.51 # 20.97 # 15.51 # 23.9 # 20.0 # 15.31 # 6.06 # 17.83 # 27.99 # 18.36,18.19,18.36,-3.51 # -3.0 # -60.4 # -6.25,-18.29,-4.88,148.0,13,4,35.79,-60.4,2007-06-21,30,70
GBIO,3,33.33,-30.2,138.0,-46.65,0.22429514458529096,21.41 # -65.37 # -46.65,21.41,21.41,21.41,-65.37 # -46.65,-56.01,-56.01,108.0,1,2,21.41,-65.37,2020-07-06,30,70
GPAC,1,100.0,1.14,221.0,1.14,1.0113519726640907,1.14,1.14,1.14,1.14,,,,221.0,1,0,1.14,1.14,2021-08-23,30,70
FONR,19,84.21,16.86,128.0,17.01,7.14049670861317,8.96 # 55.17 # 65.32 # -72.2 # 44.05 # 50.0 # 40.68 # 33.24 # 17.01 # 18.32 # 27.66 # 25.3 # 14.04 # 3.04 # -7.49 # -20.58 # 4.9 # 2.93 # 9.91,8.96 # 55.17 # 65.32 # 44.05 # 50.0 # 40.68 # 33.24 # 17.01 # 18.32 # 27.66 # 25.3 # 14.04 # 3.04 # 4.9 # 2.93 # 9.91,26.28,21.81,-72.2 # -7.49 # -20.58,-33.42,-20.58,109.0,16,3,65.32,-72.2,2006-02-10,30,70
SILC,21,71.43,1.5,144.0,7.92,0.5323496623564674,20.58 # -67.3 # 15.06 # 5.22 # 1.0 # 4.42 # 22.13 # -41.51 # -10.69 # 33.6 # 22.68 # -35.73 # 5.77 # 11.55 # 7.92 # 21.76 # 16.9 # -10.73 # 28.02 # 14.52 # -33.68,20.58 # 15.06 # 5.22 # 1.0 # 4.42 # 22.13 # 33.6 # 22.68 # 5.77 # 11.55 # 7.92 # 21.76 # 16.9 # 28.02 # 14.52,15.41,15.06,-67.3 # -41.51 # -10.69 # -35.73 # -10.73 # -33.68,-33.27,-34.7,133.0,15,6,33.6,-67.3,2006-05-10,30,70
PHX,17,76.47,13.08,226.0,14.72,2.19469411637066,7.29 # 31.21 # 40.09 # 30.24 # 36.54 # 14.72 # 30.31 # 24.05 # -0.47 # -1.06 # 23.08 # -37.12 # -80.42 # 80.29 # 6.67 # 9.29 # 7.62,7.29 # 31.21 # 40.09 # 30.24 # 36.54 # 14.72 # 30.31 # 24.05 # 23.08 # 80.29 # 6.67 # 9.29 # 7.62,26.26,24.05,-0.47 # -1.06 # -37.12 # -80.42,-29.77,-19.09,185.0,13,4,80.29,-80.42,2006-06-09,30,70
CHEA,1,100.0,0.3,7.0,0.3,1.0030030718050906,0.3,0.3,0.3,0.3,,,,7.0,1,0,0.3,0.3,2022-07-20,30,70
DIT,19,68.42,4.96,112.0,4.18,2.169728101764902,-0.98 # 18.15 # -26.22 # -8.95 # -12.81 # 4.18 # 3.76 # 13.52 # 11.06 # 7.35 # 9.55 # 2.62 # -1.11 # 15.06 # -3.79 # 0.29 # 14.26 # 31.78 # 16.47,18.15 # 4.18 # 3.76 # 13.52 # 11.06 # 7.35 # 9.55 # 2.62 # 15.06 # 0.29 # 14.26 # 31.78 # 16.47,11.39,11.06,-0.98 # -26.22 # -8.95 # -12.81 # -1.11 # -3.79,-8.98,-6.37,80.0,13,6,31.78,-26.22,2006-04-12,30,70
RVSB,13,61.54,-6.9,198.0,1.36,0.19006315304889831,20.7 # 5.45 # -70.39 # 1.16 # 11.79 # -38.69 # 13.64 # -8.11 # -33.24 # 1.36 # 14.1 # -19.54 # 12.12,20.7 # 5.45 # 1.16 # 11.79 # 13.64 # 1.36 # 14.1 # 12.12,10.04,11.96,-70.39 # -38.69 # -8.11 # -33.24 # -19.54,-33.99,-33.24,139.0,8,5,20.7,-70.39,2006-05-26,30,70
HNVR,1,0.0,-9.38,303.0,-9.38,0.9062499441206477,-9.38,,,,-9.38,-9.38,-9.38,303.0,0,1,-9.38,-9.38,2023-03-15,30,70
SJ,5,40.0,-11.31,156.0,-13.7,0.515712406519723,-30.59 # -13.7 # 1.68 # -20.66 # 6.71,1.68 # 6.71,4.2,4.2,-30.59 # -13.7 # -20.66,-21.65,-20.66,152.0,2,3,6.71,-30.59,2020-03-13,30,70
ACAB,1,100.0,0.5,26.0,0.5,1.0050150641319655,0.5,0.5,0.5,0.5,,,,26.0,1,0,0.5,0.5,2022-09-09,30,70
IOBT,2,50.0,-33.56,340.0,-33.56,0.30734957806348395,3.05 # -70.18,3.05,3.05,3.05,-70.18,-70.18,-70.18,340.0,1,1,3.05,-70.18,2021-11-29,30,70
SKIL,6,50.0,-16.22,122.0,-19.07,0.2588595284199904,3.64 # 1.67 # -43.67 # 20.98 # -40.12 # -39.8,3.64 # 1.67 # 20.98,8.76,3.64,-43.67 # -40.12 # -39.8,-41.2,-40.12,113.0,3,3,20.98,-43.67,2019-09-11,30,70
RMBI,5,40.0,-1.37,168.0,-4.28,0.9091598680684798,9.88 # -15.42 # -7.47 # -4.28 # 10.46,9.88 # 10.46,10.17,10.17,-15.42 # -7.47 # -4.28,-9.06,-7.47,138.0,2,3,10.46,-15.42,2019-07-24,30,70
CBFV,25,84.0,4.43,107.0,4.48,2.687395865508696,2.72 # 6.06 # 2.45 # 2.65 # -12.5 # 4.48 # 8.51 # 6.76 # 9.55 # 4.27 # 17.71 # 8.11 # -0.8 # 2.5 # 2.3 # 3.9 # 2.95 # 7.18 # -14.33 # 10.11 # -19.52 # 14.9 # 8.51 # 17.68 # 14.72,2.72 # 6.06 # 2.45 # 2.65 # 4.48 # 8.51 # 6.76 # 9.55 # 4.27 # 17.71 # 8.11 # 2.5 # 2.3 # 3.9 # 2.95 # 7.18 # 10.11 # 14.9 # 8.51 # 17.68 # 14.72,7.52,6.76,-12.5 # -0.8 # -14.33 # -19.52,-11.79,-13.42,91.0,21,4,17.71,-19.52,2006-03-24,30,70
BGFV,17,41.18,-9.39,220.0,-10.19,0.09733744085050515,11.36 # -52.77 # 20.55 # 17.71 # -29.09 # 5.14 # -17.92 # 24.35 # 14.45 # 14.27 # -48.56 # -29.71 # -4.62 # -27.24 # -27.25 # -10.19 # -20.09,11.36 # 20.55 # 17.71 # 5.14 # 24.35 # 14.45 # 14.27,15.41,14.45,-52.77 # -29.09 # -17.92 # -48.56 # -29.71 # -4.62 # -27.24 # -27.25 # -10.19 # -20.09,-26.74,-27.24,152.0,7,10,24.35,-52.77,2006-03-14,30,70
GOCO,3,33.33,-0.1,294.0,-11.99,0.0984415210094926,-94.58 # 106.27 # -11.99,106.27,106.27,106.27,-94.58 # -11.99,-53.28,-53.28,123.0,1,2,106.27,-94.58,2020-08-12,30,70
WMPN,26,80.77,3.39,89.0,2.63,2.213668653072199,-2.16 # 3.85 # 0.37 # 1.11 # 1.89 # -9.78 # 3.45 # 2.0 # 2.56 # 16.67 # 8.13 # 2.38 # 0.95 # 0.23 # 12.89 # 4.17 # 18.19 # -6.06 # 14.18 # 6.67 # 4.82 # -18.24 # 2.7 # 7.34 # -0.42 # 10.39,3.85 # 0.37 # 1.11 # 1.89 # 3.45 # 2.0 # 2.56 # 16.67 # 8.13 # 2.38 # 0.95 # 0.23 # 12.89 # 4.17 # 18.19 # 14.18 # 6.67 # 4.82 # 2.7 # 7.34 # 10.39,5.95,3.85,-2.16 # -9.78 # -6.06 # -18.24 # -0.42,-7.33,-6.06,82.5,21,5,18.19,-18.24,2008-09-26,30,70
KCGI,1,100.0,0.95,51.0,0.95,1.0095056486163565,0.95,0.95,0.95,0.95,,,,51.0,1,0,0.95,0.95,2023-08-16,30,70
