ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
ADTX,1,0.0,-32.74,64.0,-32.74,0.6726342710997443,-32.74,,,,-32.74,-32.74,-32.74,64.0,0,1,-32.74,-32.74,2021-01-26
MNPR,4,0.0,-15.51,60.0,-11.99,0.4820057472477382,-35.83 # -3.98 # -20.0 # -2.21,,,,-35.83 # -3.98 # -20.0 # -2.21,-15.51,-11.99,60.0,0,4,-2.21,-35.83,2019-12-23
CJJD,21,19.05,-1.65,76.0,-12.4,0.3083197453928392,-10.64 # -15.93 # -17.58 # -3.1 # -16.06 # -22.5 # -7.21 # -21.15 # -19.63 # 101.22 # -21.05 # 82.08 # -0.56 # -2.73 # -16.77 # 2.0 # 24.41 # -8.38 # -12.4 # -16.67 # -32.03,101.22 # 82.08 # 2.0 # 24.41,52.43,53.25,-10.64 # -15.93 # -17.58 # -3.1 # -16.06 # -22.5 # -7.21 # -21.15 # -19.63 # -21.05 # -0.56 # -2.73 # -16.77 # -8.38 # -12.4 # -16.67 # -32.03,-14.38,-16.06,58.0,4,17,101.22,-32.03,2009-10-06
MNTS,3,66.67,10.68,104.0,0.51,1.3192723335580476,-0.81 # 0.51 # 32.33,0.51 # 32.33,16.42,16.42,-0.81,-0.81,-0.81,71.0,2,1,32.33,-0.81,2020-01-06
IMNN,22,18.18,-10.03,65.0,-12.43,0.013876976257361012,-30.86 # 80.0 # -5.08 # -5.39 # -27.01 # 1.67 # -33.4 # -20.26 # 1.99 # -14.2 # 113.72 # -78.55 # -16.27 # -56.12 # -26.92 # -10.36 # -7.99 # -7.69 # -18.22 # -10.65 # -45.55 # -3.45,80.0 # 1.67 # 1.99 # 113.72,49.34,41.0,-30.86 # -5.08 # -5.39 # -27.01 # -33.4 # -20.26 # -14.2 # -78.55 # -16.27 # -56.12 # -26.92 # -10.36 # -7.99 # -7.69 # -18.22 # -10.65 # -45.55 # -3.45,-23.22,-17.24,63.0,4,18,113.72,-78.55,2006-04-04
CELZ,6,0.0,-20.71,99.0,-13.3,0.21726365679842155,-7.2 # -11.76 # -13.67 # -12.93 # -51.5 # -27.23,,,,-7.2 # -11.76 # -13.67 # -12.93 # -51.5 # -27.23,-20.71,-13.3,55.0,0,6,-7.2,-51.5,2016-04-29
BPTH,25,28.0,18.94,59.0,-7.42,1.232724895109815,155.56 # -8.11 # -28.33 # -6.52 # -42.25 # -10.26 # 0.0 # 11.11 # -15.15 # -6.06 # -6.45 # 5.88 # 0.0 # -14.63 # 25.64 # 500.0 # -18.79 # -22.5 # 27.5 # -28.89 # -52.21 # 43.1 # -14.99 # -7.42 # -12.79,155.56 # 0.0 # 11.11 # 5.88 # 0.0 # 25.64 # 500.0 # 27.5 # 43.1,85.42,25.64,-8.11 # -28.33 # -6.52 # -42.25 # -10.26 # -15.15 # -6.06 # -6.45 # -14.63 # -18.79 # -22.5 # -28.89 # -52.21 # -14.99 # -7.42 # -12.79,-18.46,-14.81,63.0,7,18,500.0,-52.21,2008-04-15
LIPO,1,0.0,-61.96,182.0,-61.96,0.3803571697704651,-61.96,,,,-61.96,-61.96,-61.96,182.0,0,1,-61.96,-61.96,2022-12-21
CYAN,36,25.0,-3.82,77.0,-9.03,0.08091852746138052,-12.5 # -10.77 # -2.99 # -26.2 # -11.29 # -12.4 # 32.17 # 3.8 # -19.9 # 1.13 # 10.24 # 22.59 # -22.76 # -8.59 # -14.59 # -7.33 # 70.57 # -16.74 # -0.87 # -6.58 # 67.01 # -17.17 # -7.19 # -21.0 # -9.47 # -19.05 # -16.92 # -16.4 # -9.58 # 37.92 # -7.81 # -18.1 # -4.52 # -4.92 # -64.19 # 6.82,32.17 # 3.8 # 1.13 # 10.24 # 22.59 # 70.57 # 67.01 # 37.92 # 6.82,28.03,22.59,-12.5 # -10.77 # -2.99 # -26.2 # -11.29 # -12.4 # -19.9 # -22.76 # -8.59 # -14.59 # -7.33 # -16.74 # -0.87 # -6.58 # -17.17 # -7.19 # -21.0 # -9.47 # -19.05 # -16.92 # -16.4 # -9.58 # -7.81 # -18.1 # -4.52 # -4.92 # -64.19,-14.44,-12.4,51.0,9,27,70.57,-64.19,2006-02-01
MEDS,25,12.0,11.36,55.0,-17.7,0.014404339933467694,-40.68 # 5.71 # -10.81 # 0.0 # -28.0 # -15.79 # -17.7 # -70.59 # -31.25 # -11.11 # -45.0 # 16.28 # -13.33 # -21.88 # -33.71 # -8.89 # 787.5 # -11.85 # -27.9 # -18.04 # -12.44 # -18.21 # -10.26 # -43.91 # -34.12,5.71 # 0.0 # 16.28 # 787.5,202.37,11.0,-40.68 # -10.81 # -28.0 # -15.79 # -17.7 # -70.59 # -31.25 # -11.11 # -45.0 # -13.33 # -21.88 # -33.71 # -8.89 # -11.85 # -27.9 # -18.04 # -12.44 # -18.21 # -10.26 # -43.91 # -34.12,-25.02,-18.21,34.0,3,22,787.5,-70.59,2014-05-29
NVVE,3,66.67,9.95,130.0,4.49,1.148418859357503,53.99 # -28.63 # 4.49,53.99 # 4.49,29.24,29.24,-28.63,-28.63,-28.63,78.0,2,1,53.99,-28.63,2020-05-07
PBLA,9,11.11,-19.42,58.0,-11.27,0.09071418705512994,-10.0 # 7.41 # -61.33 # 0.0 # -8.57 # -55.94 # -13.86 # -11.27 # -21.2,7.41 # 0.0,3.7,3.7,-10.0 # -61.33 # -8.57 # -55.94 # -13.86 # -11.27 # -21.2,-26.02,-13.86,53.0,1,8,7.41,-61.33,2017-01-05
MICS,33,27.27,-3.78,69.0,-10.53,0.026872883472281017,-8.33 # -18.18 # 0.0 # 90.7 # -66.67 # -25.0 # 25.0 # -50.0 # -50.0 # -31.25 # -41.67 # -25.0 # 5.0 # 5.0 # -13.64 # 4.55 # -33.33 # -10.53 # -11.11 # 0.0 # 173.68 # 3.77 # 0.0 # -12.5 # -4.26 # -20.0 # -17.5 # -13.16 # 36.84 # 12.12 # 0.0 # -7.14 # -22.03,0.0 # 90.7 # 25.0 # 5.0 # 5.0 # 4.55 # 0.0 # 173.68 # 3.77 # 0.0 # 36.84 # 12.12 # 0.0,27.44,5.0,-8.33 # -18.18 # -66.67 # -25.0 # -50.0 # -50.0 # -31.25 # -41.67 # -25.0 # -13.64 # -33.33 # -10.53 # -11.11 # -12.5 # -4.26 # -20.0 # -17.5 # -13.16 # -7.14 # -22.03,-24.06,-19.09,55.0,9,24,173.68,-66.67,2006-01-19
VIEW,2,50.0,-10.28,80.0,-10.28,0.7848406546080965,3.88 # -24.44,3.88,3.88,3.88,-24.44,-24.44,-24.44,80.5,1,1,3.88,-24.44,2020-10-27
OXBR,18,22.22,-4.75,64.0,-9.53,0.281791543047042,-11.39 # -14.49 # -9.4 # -0.49 # -5.28 # 19.43 # -31.39 # 0.0 # -8.33 # -10.0 # -18.7 # -9.65 # -30.0 # 40.63 # 2.68 # 47.28 # -25.14 # -21.3,19.43 # 0.0 # 40.63 # 2.68 # 47.28,22.0,19.43,-11.39 # -14.49 # -9.4 # -0.49 # -5.28 # -31.39 # -8.33 # -10.0 # -18.7 # -9.65 # -30.0 # -25.14 # -21.3,-15.04,-11.39,62.0,4,14,47.28,-31.39,2014-03-31
QH,2,0.0,-16.64,53.0,-16.64,0.689910341364267,-23.64 # -9.64,,,,-23.64 # -9.64,-16.64,-16.64,53.0,0,2,-9.64,-23.64,2021-02-08
XBIO,10,0.0,-20.38,68.0,-18.6,0.09365150438359934,0.0 # -10.68 # -36.15 # -32.07 # -21.74 # -18.37 # -18.84 # -15.96 # -33.86 # -16.13,0.0,0.0,0.0,-10.68 # -36.15 # -32.07 # -21.74 # -18.37 # -18.84 # -15.96 # -33.86 # -16.13,-22.64,-18.84,54.5,0,10,0.0,-36.15,2016-07-05
MDVL,19,10.53,-10.35,57.0,-16.46,0.06161015684084902,-30.43 # -17.27 # 80.67 # -18.6 # -32.68 # -6.67 # -12.5 # 45.35 # -24.68 # -17.62 # -16.36 # -22.35 # -14.48 # -16.46 # -12.03 # 0.0 # -18.71 # -12.11 # -49.66,80.67 # 45.35 # 0.0,42.01,45.35,-30.43 # -17.27 # -18.6 # -32.68 # -6.67 # -12.5 # -24.68 # -17.62 # -16.36 # -22.35 # -14.48 # -16.46 # -12.03 # -18.71 # -12.11 # -49.66,-20.16,-17.45,47.0,2,17,80.67,-49.66,2011-04-06
JVA,33,15.15,4.77,71.0,-6.23,0.7200921891191935,-22.5 # -6.58 # -25.08 # -12.13 # -2.44 # -1.98 # -8.56 # -25.37 # 202.76 # -12.9 # -5.36 # 143.1 # -33.65 # -13.77 # -3.17 # 13.88 # -11.27 # -11.81 # 22.22 # -2.16 # -10.2 # -9.28 # -8.51 # -1.81 # -3.67 # -3.94 # -1.0 # -2.93 # -5.87 # 58.44 # -6.23 # -8.98 # -21.97,202.76 # 143.1 # 13.88 # 22.22 # 58.44,88.08,58.44,-22.5 # -6.58 # -25.08 # -12.13 # -2.44 # -1.98 # -8.56 # -25.37 # -12.9 # -5.36 # -33.65 # -13.77 # -3.17 # -11.27 # -11.81 # -2.16 # -10.2 # -9.28 # -8.51 # -1.81 # -3.67 # -3.94 # -1.0 # -2.93 # -5.87 # -6.23 # -8.98 # -21.97,-10.11,-8.53,47.0,5,28,202.76,-33.65,2006-01-19
DGLY,25,20.0,2.69,70.0,-10.53,0.2373104845716598,4.35 # 236.73 # -5.24 # -26.26 # -10.73 # -9.81 # -15.53 # -14.1 # -52.0 # -37.72 # 118.99 # -16.11 # -27.88 # -6.16 # -12.61 # -9.62 # -9.43 # -9.8 # 10.0 # -10.53 # -13.71 # -16.18 # 21.82 # -4.88 # -16.36,4.35 # 236.73 # 118.99 # 10.0 # 21.82,78.38,21.82,-5.24 # -26.26 # -10.73 # -9.81 # -15.53 # -14.1 # -52.0 # -37.72 # -16.11 # -27.88 # -6.16 # -12.61 # -9.62 # -9.43 # -9.8 # -10.53 # -13.71 # -16.18 # -4.88 # -16.36,-16.23,-13.16,48.0,5,20,236.73,-52.0,2007-05-18
CNSP,7,0.0,-22.71,33.0,-23.5,0.14037411137827258,-1.18 # -5.47 # -28.57 # -36.04 # -14.41 # -23.5 # -49.76,,,,-1.18 # -5.47 # -28.57 # -36.04 # -14.41 # -23.5 # -49.76,-22.71,-23.5,34.0,0,7,-1.18,-49.76,2019-11-12
MGAM,2,0.0,-44.47,93.0,-44.47,0.2606361189496198,-66.32 # -22.62,,,,-66.32 # -22.62,-44.47,-44.47,93.0,0,2,-22.62,-66.32,2022-08-02
BON,4,25.0,-19.61,44.0,-19.5,0.37242741553701464,5.04 # -44.49 # -29.15 # -9.86,5.04,5.04,5.04,-44.49 # -29.15 # -9.86,-27.83,-29.15,39.0,1,3,5.04,-44.49,2021-07-08
XWEL,21,19.05,-4.6,41.0,-11.46,0.11367741360141748,-30.09 # -23.53 # 183.57 # -11.46 # -16.06 # -3.93 # -7.99 # -5.71 # 5.59 # -16.79 # -4.5 # -8.8 # 0.42 # -28.83 # -21.67 # -10.36 # 6.59 # -36.93 # -14.45 # -21.05 # -30.56,183.57 # 5.59 # 0.42 # 6.59,49.04,6.09,-30.09 # -23.53 # -11.46 # -16.06 # -3.93 # -7.99 # -5.71 # -16.79 # -4.5 # -8.8 # -28.83 # -21.67 # -10.36 # -36.93 # -14.45 # -21.05 # -30.56,-17.22,-16.06,32.0,4,17,183.57,-36.93,2010-09-30
ENSV,22,40.91,6.57,103.0,-10.57,1.0226561640791652,-14.14 # -16.16 # 1.54 # -11.42 # 29.87 # -20.0 # -21.43 # 67.14 # 88.68 # 12.07 # 50.0 # -3.1 # 11.29 # -9.72 # 133.71 # 1.87 # -28.57 # -17.47 # -12.86 # -41.3 # -30.0 # -25.4,1.54 # 29.87 # 67.14 # 88.68 # 12.07 # 50.0 # 11.29 # 133.71 # 1.87,44.02,29.87,-14.14 # -16.16 # -11.42 # -20.0 # -21.43 # -3.1 # -9.72 # -28.57 # -17.47 # -12.86 # -41.3 # -30.0 # -25.4,-19.35,-17.47,77.0,9,13,133.71,-41.3,2006-01-19
IMTE,14,14.29,-17.41,51.0,-13.24,0.04667005152342392,6.27 # -34.9 # -48.86 # -8.78 # -27.82 # -1.5 # -9.83 # -4.06 # 2.35 # -17.59 # -12.28 # -17.39 # -55.17 # -14.19,6.27 # 2.35,4.31,4.31,-34.9 # -48.86 # -8.78 # -27.82 # -1.5 # -9.83 # -4.06 # -17.59 # -12.28 # -17.39 # -55.17 # -14.19,-21.03,-15.79,46.5,2,12,6.27,-55.17,2017-08-15
PEGY,30,20.0,-0.46,74.0,-3.36,0.3279439854632304,-5.22 # -3.37 # -10.75 # -2.66 # -0.18 # -1.84 # -9.83 # -4.53 # 22.14 # 5.06 # -2.8 # 20.69 # -3.36 # -7.34 # -8.56 # -2.16 # -11.0 # -3.12 # 4.01 # -7.01 # -7.23 # -0.15 # -7.28 # -15.89 # -2.19 # -7.36 # 115.36 # 45.34 # -53.39 # -49.12,22.14 # 5.06 # 20.69 # 4.01 # 115.36 # 45.34,35.43,21.41,-5.22 # -3.37 # -10.75 # -2.66 # -0.18 # -1.84 # -9.83 # -4.53 # -2.8 # -3.36 # -7.34 # -8.56 # -2.16 # -11.0 # -3.12 # -7.01 # -7.23 # -0.15 # -7.28 # -15.89 # -2.19 # -7.36 # -53.39 # -49.12,-9.43,-6.11,49.0,6,24,115.36,-53.39,2006-02-07
SXTP,1,0.0,-73.99,166.0,-73.99,0.2601010003706325,-73.99,,,,-73.99,-73.99,-73.99,166.0,0,1,-73.99,-73.99,2023-07-14
CNET,24,20.83,-5.46,58.0,-9.64,0.1095629369115677,21.43 # -2.38 # -9.32 # -9.95 # -14.13 # -22.22 # -13.33 # 64.62 # 40.18 # -17.24 # -5.36 # -1.94 # -7.27 # -28.29 # -11.36 # -4.0 # -14.4 # -67.96 # -14.53 # -21.58 # -13.29 # 9.17 # -0.4 # 12.5,21.43 # 64.62 # 40.18 # 9.17 # 12.5,29.58,21.43,-2.38 # -9.32 # -9.95 # -14.13 # -22.22 # -13.33 # -17.24 # -5.36 # -1.94 # -7.27 # -28.29 # -11.36 # -4.0 # -14.4 # -67.96 # -14.53 # -21.58 # -13.29 # -0.4,-14.68,-13.29,44.5,5,19,64.62,-67.96,2009-08-18
MINM,31,35.48,7.96,60.0,-8.58,0.42471962317316153,-78.2 # 0.0 # -31.82 # -17.02 # -11.11 # 23.81 # 73.33 # 0.0 # 0.0 # -23.08 # -10.53 # -47.22 # -12.5 # -17.65 # 11.11 # 0.0 # -20.0 # 270.0 # 91.67 # 24.32 # -8.58 # 1.0 # 10.24 # -9.27 # 8.18 # -10.0 # 62.6 # 35.78 # -39.5 # -12.67 # -16.1,0.0 # 23.81 # 73.33 # 0.0 # 0.0 # 11.11 # 0.0 # 270.0 # 91.67 # 24.32 # 1.0 # 10.24 # 8.18 # 62.6 # 35.78,40.8,11.11,-78.2 # -31.82 # -17.02 # -11.11 # -23.08 # -10.53 # -47.22 # -12.5 # -17.65 # -20.0 # -8.58 # -9.27 # -10.0 # -39.5 # -12.67 # -16.1,-22.83,-16.56,43.0,11,20,270.0,-78.2,2009-10-09
SVFD,15,26.67,-20.26,139.0,-33.33,0.004351719784706197,60.0 # -52.38 # -45.0 # 0.0 # -35.71 # -83.33 # -33.33 # 10.17 # -60.0 # -40.0 # 14.29 # 48.57 # -23.61 # -52.07 # -11.56,60.0 # 0.0 # 10.17 # 14.29 # 48.57,26.61,14.29,-52.38 # -45.0 # -35.71 # -83.33 # -33.33 # -60.0 # -40.0 # -23.61 # -52.07 # -11.56,-43.7,-42.5,50.0,4,11,60.0,-83.33,2011-11-09
SNES,6,16.67,-1.74,61.0,-11.21,0.7339488876503689,-23.28 # -5.81 # -19.85 # 60.92 # -14.14 # -8.28,60.92,60.92,60.92,-23.28 # -5.81 # -19.85 # -14.14 # -8.28,-14.27,-14.14,54.5,1,5,60.92,-23.28,2017-01-18
SLNH,34,32.35,21.78,77.0,-4.56,0.021336730450099515,8.75 # -21.76 # -14.39 # -14.19 # 36.36 # 0.0 # -6.58 # -5.06 # -1.39 # 0.0 # -81.03 # 136.11 # -18.37 # 4.95 # -4.62 # -11.85 # 24.71 # 8.11 # -2.48 # -17.83 # -18.27 # 37.37 # -21.25 # 7.37 # -3.77 # -4.5 # -15.79 # -10.64 # 5.26 # -24.71 # 892.75 # 5.22 # -97.84 # -30.0,8.75 # 36.36 # 0.0 # 0.0 # 136.11 # 4.95 # 24.71 # 8.11 # 37.37 # 7.37 # 5.26 # 892.75 # 5.22,89.77,8.11,-21.76 # -14.39 # -14.19 # -6.58 # -5.06 # -1.39 # -81.03 # -18.37 # -4.62 # -11.85 # -2.48 # -17.83 # -18.27 # -21.25 # -3.77 # -4.5 # -15.79 # -10.64 # -24.71 # -97.84 # -30.0,-20.3,-14.39,31.5,11,23,892.75,-97.84,2006-01-19
BAOS,2,0.0,-19.65,104.0,-19.65,0.6454299718775162,-18.37 # -20.93,,,,-18.37 # -20.93,-19.65,-19.65,104.0,0,2,-18.37,-20.93,2022-06-03
AFIB,4,25.0,-18.65,52.0,-18.67,0.40444448031483204,3.04 # -12.18 # -25.16 # -40.28,3.04,3.04,3.04,-12.18 # -25.16 # -40.28,-25.87,-25.16,52.5,1,3,3.04,-40.28,2020-08-10
MDGS,8,12.5,-24.36,39.0,-24.42,0.08582896933629364,-23.91 # -36.18 # -7.74 # -55.69 # -29.88 # 5.73 # -22.33 # -24.92,5.73,5.73,5.73,-23.91 # -36.18 # -7.74 # -55.69 # -29.88 # -22.33 # -24.92,-28.66,-24.92,39.0,1,7,5.73,-55.69,2015-08-10
ATXG,4,50.0,-32.72,412.0,-28.69,0.020279989548716536,10.0 # 21.88 # -95.36 # -67.38,10.0 # 21.88,15.94,15.94,-95.36 # -67.38,-81.37,-81.37,110.5,2,2,21.88,-95.36,2018-03-08
VVPR,16,18.75,16.0,65.0,-8.62,0.47092229144508746,0.51 # 0.51 # -1.11 # -0.71 # -5.57 # -33.33 # -45.07 # -14.79 # -7.96 # -3.88 # -14.67 # 467.5 # -23.3 # -23.14 # -29.69 # -9.28,0.51 # 0.51 # 467.5,156.18,0.51,-1.11 # -0.71 # -5.57 # -33.33 # -45.07 # -14.79 # -7.96 # -3.88 # -14.67 # -23.3 # -23.14 # -29.69 # -9.28,-16.35,-14.67,41.0,3,13,467.5,-45.07,2015-06-12
SNPX,4,25.0,0.01,80.0,-10.34,0.8305042392594265,53.33 # -32.62 # -9.54 # -11.14,53.33,53.33,53.33,-32.62 # -9.54 # -11.14,-17.77,-11.14,62.0,1,3,53.33,-32.62,2020-12-10
LUCY,2,0.0,-48.38,38.0,-48.38,0.2626169353598736,-42.19 # -54.57,,,,-42.19 # -54.57,-48.38,-48.38,38.5,0,2,-42.19,-54.57,2023-02-13
BOF,1,0.0,-71.3,205.0,-71.3,0.28695653909095553,-71.3,,,,-71.3,-71.3,-71.3,205.0,0,1,-71.3,-71.3,2023-06-21
TCON,15,6.67,-12.31,39.0,-15.7,0.04313452840922115,-17.28 # -11.27 # -33.38 # -4.15 # -10.71 # -16.43 # -17.14 # -10.94 # -10.53 # -54.04 # -31.43 # 125.58 # -12.98 # -15.7 # -64.18,125.58,125.58,125.58,-17.28 # -11.27 # -33.38 # -4.15 # -10.71 # -16.43 # -17.14 # -10.94 # -10.53 # -54.04 # -31.43 # -12.98 # -15.7 # -64.18,-22.15,-16.06,28.0,1,14,125.58,-64.18,2015-02-26
GCTK,15,20.0,-1.55,55.0,-7.5,0.5193901234227933,-5.0 # 0.0 # -1.18 # -25.0 # -29.82 # -9.09 # -10.91 # -11.11 # -12.56 # 52.73 # 53.85 # -32.2 # -6.25 # -7.5 # 20.88,0.0 # 52.73 # 53.85 # 20.88,31.86,36.8,-5.0 # -1.18 # -25.0 # -29.82 # -9.09 # -10.91 # -11.11 # -12.56 # -32.2 # -6.25 # -7.5,-13.69,-10.91,17.0,3,12,53.85,-32.2,2013-05-14
HSDT,13,15.38,-1.94,62.0,-8.53,0.5118040977056033,-5.27 # -4.77 # -12.55 # -30.65 # -7.92 # 56.86 # 64.52 # -8.53 # -19.78 # -15.85 # -8.45 # -21.43 # -11.37,56.86 # 64.52,60.69,60.69,-5.27 # -4.77 # -12.55 # -30.65 # -7.92 # -8.53 # -19.78 # -15.85 # -8.45 # -21.43 # -11.37,-13.32,-11.37,47.0,2,11,64.52,-30.65,2014-07-01
JAGX,5,20.0,5.9,49.0,-28.83,0.5558321078947368,-21.0 # -30.51 # -28.83 # -43.94 # 153.75,153.75,153.75,153.75,-21.0 # -30.51 # -28.83 # -43.94,-31.07,-29.67,39.0,1,4,153.75,-43.94,2016-06-29
CLVR,1,0.0,-37.61,42.0,-37.61,0.6238963947107655,-37.61,,,,-37.61,-37.61,-37.61,42.0,0,1,-37.61,-37.61,2021-02-18
BYU,15,26.67,24.3,59.0,-9.5,2.74056335190051,-30.12 # -28.3 # 295.56 # 78.77 # -39.78 # -9.5 # 130.0 # -11.76 # 48.26 # -1.43 # -25.21 # -8.8 # -9.84 # -6.9 # -16.41,295.56 # 78.77 # 130.0 # 48.26,138.14,104.38,-30.12 # -28.3 # -39.78 # -9.5 # -11.76 # -1.43 # -25.21 # -8.8 # -9.84 # -6.9 # -16.41,-17.1,-11.76,41.0,4,11,295.56,-39.78,2013-08-15
NVFY,16,37.5,3.24,69.0,-12.66,0.2468171136996784,-67.86 # -18.87 # 64.0 # 4.2 # -35.14 # 180.61 # 30.3 # -20.79 # -20.93 # -38.31 # 45.45 # -28.92 # -40.21 # 8.16 # -6.44 # -3.37,64.0 # 4.2 # 180.61 # 30.3 # 45.45 # 8.16,55.46,37.88,-67.86 # -18.87 # -35.14 # -20.79 # -20.93 # -38.31 # -28.92 # -40.21 # -6.44 # -3.37,-28.08,-24.93,46.0,6,10,180.61,-67.86,2011-10-20
GBR,30,36.67,5.24,70.0,-7.73,0.5478901357216427,11.8 # -28.72 # -11.0 # 13.4 # 62.94 # -24.65 # -36.71 # 31.39 # -22.22 # -2.05 # -49.04 # -40.08 # 10.4 # 17.86 # -12.9 # -20.27 # -12.92 # -22.36 # 91.47 # 11.72 # -9.09 # 24.85 # -12.65 # -5.31 # 9.09 # 219.21 # -6.36 # -19.57 # -9.32 # -1.69,11.8 # 13.4 # 62.94 # 31.39 # 10.4 # 17.86 # 91.47 # 11.72 # 24.85 # 9.09 # 219.21,45.83,17.86,-28.72 # -11.0 # -24.65 # -36.71 # -22.22 # -2.05 # -49.04 # -40.08 # -12.9 # -20.27 # -12.92 # -22.36 # -9.09 # -12.65 # -5.31 # -6.36 # -19.57 # -9.32 # -1.69,-18.26,-12.92,52.0,11,19,219.21,-49.04,2006-01-24
POLA,11,27.27,8.96,49.0,-12.11,0.9005754936756909,-12.11 # -12.15 # -8.79 # -16.04 # -2.39 # 0.4 # 17.9 # -35.64 # 202.88 # -19.31 # -16.18,0.4 # 17.9 # 202.88,73.72,17.9,-12.11 # -12.15 # -8.79 # -16.04 # -2.39 # -35.64 # -19.31 # -16.18,-15.33,-14.1,35.0,3,8,202.88,-35.64,2016-12-09
STSS,3,0.0,-28.38,67.0,-26.39,0.3503986442851442,-44.47 # -26.39 # -14.29,,,,-44.47 # -26.39 # -14.29,-28.38,-26.39,72.0,0,3,-14.29,-44.47,2022-04-20
GGE,26,15.38,195.19,66.0,-12.89,1.492978525582647,0.0 # -33.33 # 0.0 # -33.33 # -57.14 # 5212.5 # -12.5 # 237.74 # -13.27 # -52.58 # -18.58 # -13.64 # -2.0 # -34.55 # -4.82 # -1.59 # -8.33 # 37.68 # -21.3 # -11.84 # -6.28 # -24.89 # -13.66 # -39.87 # 5.19 # -14.64,0.0 # 0.0 # 5212.5 # 237.74 # 37.68 # 5.19,915.52,21.44,-33.33 # -33.33 # -57.14 # -12.5 # -13.27 # -52.58 # -18.58 # -13.64 # -2.0 # -34.55 # -4.82 # -1.59 # -8.33 # -21.3 # -11.84 # -6.28 # -24.89 # -13.66 # -39.87 # -14.64,-20.91,-14.15,45.0,4,22,5212.5,-57.14,2008-05-14
FNCH,1,0.0,-30.14,24.0,-30.14,0.6985525308847229,-30.14,,,,-30.14,-30.14,-30.14,24.0,0,1,-30.14,-30.14,2021-11-19
TBLT,2,100.0,7.21,53.0,7.21,1.1458842705786472,1.33 # 13.08,1.33 # 13.08,7.21,7.21,,,,53.0,2,0,13.08,1.33,2020-12-08
TC,6,0.0,-23.84,68.0,-18.47,0.15306765476870993,-11.35 # -22.93 # -6.33 # -14.0 # -26.03 # -62.4,,,,-11.35 # -22.93 # -6.33 # -14.0 # -26.03 # -62.4,-23.84,-18.47,63.0,0,6,-6.33,-62.4,2018-11-23
AEMD,26,26.92,-5.61,68.0,-11.11,0.058739765016526266,-3.33 # 76.47 # 96.43 # -13.92 # -20.55 # -20.41 # 8.33 # -15.79 # -11.11 # -21.43 # -11.11 # -40.0 # -10.0 # -20.0 # 0.0 # 11.11 # 0.0 # 18.75 # 8.0 # -3.43 # -19.59 # -36.24 # -24.64 # 8.2 # -62.47 # -39.02,76.47 # 96.43 # 8.33 # 0.0 # 11.11 # 0.0 # 18.75 # 8.0 # 8.2,25.25,8.33,-3.33 # -13.92 # -20.55 # -20.41 # -15.79 # -11.11 # -21.43 # -11.11 # -40.0 # -10.0 # -20.0 # -3.43 # -19.59 # -36.24 # -24.64 # -62.47 # -39.02,-21.94,-20.0,68.5,7,19,96.43,-62.47,2006-01-18
AUUD,4,0.0,-34.11,71.0,-33.78,0.15244473344707468,-59.71 # -48.6 # -18.95 # -9.17,,,,-59.71 # -48.6 # -18.95 # -9.17,-34.11,-33.78,57.5,0,4,-9.17,-59.71,2021-06-29
AULT,26,38.46,8.98,68.0,-7.28,0.7332686873146685,117.98 # -28.57 # -15.25 # -29.32 # 11.11 # 117.58 # 54.0 # -6.43 # -8.57 # 0.65 # -2.6 # -8.43 # -8.13 # 1.61 # -5.48 # -10.61 # 42.86 # 1.75 # -8.15 # 2.94 # -35.85 # -37.5 # 196.88 # -27.6 # -16.52 # -64.74,117.98 # 11.11 # 117.58 # 54.0 # 0.65 # 1.61 # 42.86 # 1.75 # 2.94 # 196.88,54.74,26.98,-28.57 # -15.25 # -29.32 # -6.43 # -8.57 # -2.6 # -8.43 # -8.13 # -5.48 # -10.61 # -8.15 # -35.85 # -37.5 # -27.6 # -16.52 # -64.74,-19.61,-12.93,49.0,10,16,196.88,-64.74,2006-01-23
CETX,11,18.18,-8.56,53.0,-9.73,0.31021003215998766,-12.23 # 20.96 # -16.12 # -9.73 # -4.98 # -26.88 # -8.16 # -36.36 # 22.14 # -19.81 # -2.96,20.96 # 22.14,21.55,21.55,-12.23 # -16.12 # -9.73 # -4.98 # -26.88 # -8.16 # -36.36 # -19.81 # -2.96,-15.25,-12.23,38.0,2,9,22.14,-36.36,2015-10-02
PALI,23,13.04,-9.02,78.0,-10.29,0.010248413733569833,-10.29 # -9.21 # -30.29 # -23.08 # -16.11 # -10.08 # 96.95 # -6.8 # -8.55 # -23.85 # 0.0 # 145.45 # -24.44 # -31.25 # -28.12 # -1.68 # -60.89 # -22.05 # -8.29 # -3.51 # -69.23 # 7.53 # -69.74,96.95 # 0.0 # 145.45 # 7.53,62.48,52.24,-10.29 # -9.21 # -30.29 # -23.08 # -16.11 # -10.08 # -6.8 # -8.55 # -23.85 # -24.44 # -31.25 # -28.12 # -1.68 # -60.89 # -22.05 # -8.29 # -3.51 # -69.23 # -69.74,-24.08,-22.05,49.0,3,20,145.45,-69.74,2007-04-16
